   WLVAC          C0           C1           C2          BETA          RHO
 2.51206e+03  2.93447e+02 -4.99615e-02 -3.47118e-04  2.65811e+00  3.54757e-02
 2.51256e+03  2.93983e+02 -5.43868e-02 -3.45790e-04  2.65575e+00  3.54702e-02
 2.51306e+03  2.94484e+02 -6.02762e-02 -3.44593e-04  2.65339e+00  3.54647e-02
 2.51356e+03  2.95626e+02 -6.96733e-02 -5.64353e-04  2.65103e+00  3.54592e-02
 2.51406e+03  2.96625e+02 -6.80994e-02 -4.30112e-04  2.64867e+00  3.54538e-02
 2.51456e+03  2.98088e+02 -7.16408e-02 -5.11016e-04  2.64632e+00  3.54483e-02
 2.51506e+03  2.99387e+02 -8.24974e-02 -6.46718e-04  2.64396e+00  3.54428e-02
 2.51556e+03  3.00864e+02 -9.31286e-02 -7.00232e-04  2.64162e+00  3.54373e-02
 2.51606e+03  3.02321e+02 -6.58717e-02 -1.36430e-04  2.63927e+00  3.54318e-02
 2.51656e+03  3.03816e+02 -6.67857e-02 -3.03875e-04  2.63693e+00  3.54263e-02
 2.51706e+03  3.04129e+02 -9.19901e-02 -5.17030e-04  2.63458e+00  3.54208e-02
 2.51756e+03  3.04689e+02 -8.80864e-02 -5.69908e-04  2.63224e+00  3.54153e-02
 2.51806e+03  3.04756e+02 -8.16762e-02 -3.57814e-04  2.62990e+00  3.54098e-02
 2.51856e+03  3.04939e+02 -8.87833e-02 -5.83203e-04  2.62757e+00  3.54043e-02
 2.51906e+03  3.05243e+02 -7.33978e-02 -4.59478e-04  2.62524e+00  3.53988e-02
 2.51956e+03  3.04971e+02 -6.19980e-02 -3.59456e-04  2.62291e+00  3.53933e-02
 2.52006e+03  3.04555e+02 -5.27770e-02 -2.35370e-04  2.62058e+00  3.53878e-02
 2.52056e+03  3.03913e+02 -5.95242e-02 -4.59272e-04  2.61826e+00  3.53823e-02
 2.52106e+03  3.03307e+02 -4.69493e-02 -2.21932e-04  2.61594e+00  3.53768e-02
 2.52156e+03  3.02905e+02 -4.62860e-02 -3.48375e-04  2.61362e+00  3.53713e-02
 2.52206e+03  3.02174e+02 -3.67692e-02 -1.21035e-04  2.61130e+00  3.53658e-02
 2.52256e+03  3.01842e+02 -4.45191e-02 -3.97687e-04  2.60899e+00  3.53603e-02
 2.52306e+03  3.01307e+02 -3.04018e-02 -1.53626e-04  2.60668e+00  3.53548e-02
 2.52356e+03  3.00795e+02 -3.64372e-02 -3.64644e-04  2.60437e+00  3.53493e-02
 2.52406e+03  3.00221e+02 -3.90597e-02 -4.91664e-04  2.60206e+00  3.53437e-02
 2.52456e+03  2.99853e+02 -3.53667e-02 -4.50202e-04  2.59976e+00  3.53382e-02
 2.52506e+03  2.99401e+02 -2.20353e-02 -8.94981e-05  2.59746e+00  3.53327e-02
 2.52556e+03  2.98920e+02 -1.67170e-02 -3.18003e-05  2.59516e+00  3.53272e-02
 2.52606e+03  2.98472e+02 -1.73919e-02 -7.91031e-06  2.59286e+00  3.53217e-02
 2.52656e+03  2.97990e+02 -2.42777e-02 -9.75403e-05  2.59057e+00  3.53162e-02
 2.52706e+03  2.98047e+02 -3.95654e-02 -4.67458e-04  2.58828e+00  3.53107e-02
 2.52756e+03  2.97906e+02 -2.71287e-02 -1.46766e-04  2.58599e+00  3.53052e-02
 2.52806e+03  2.97608e+02 -3.58885e-02 -1.20090e-04  2.58370e+00  3.52997e-02
 2.52856e+03  2.97720e+02 -3.72146e-02 -4.35330e-05  2.58141e+00  3.52942e-02
 2.52906e+03  2.98062e+02 -2.74993e-02  1.86415e-04  2.57913e+00  3.52887e-02
 2.52956e+03  2.98527e+02 -2.50903e-02  2.23086e-04  2.57684e+00  3.52832e-02
 2.53006e+03  2.99166e+02 -1.75594e-02  2.38896e-04  2.57457e+00  3.52777e-02
 2.53056e+03  2.99445e+02 -1.09040e-02  3.59235e-04  2.57229e+00  3.52722e-02
 2.53106e+03  2.99219e+02 -3.60697e-02  3.16760e-05  2.57002e+00  3.52667e-02
 2.53156e+03  2.99503e+02 -2.31680e-02  3.17527e-04  2.56776e+00  3.52612e-02
 2.53206e+03  2.99909e+02 -3.79282e-02 -1.15804e-04  2.56549e+00  3.52557e-02
 2.53256e+03  3.00288e+02 -3.00364e-02 -2.25760e-06  2.56323e+00  3.52502e-02
 2.53306e+03  3.00867e+02 -3.25027e-02 -1.09793e-04  2.56096e+00  3.52447e-02
 2.53356e+03  3.00904e+02 -4.31320e-02 -1.44186e-04  2.55870e+00  3.52392e-02
 2.53406e+03  3.01796e+02 -4.65205e-02 -4.48845e-04  2.55644e+00  3.52337e-02
 2.53456e+03  3.01890e+02 -4.74266e-02 -2.45183e-04  2.55419e+00  3.52282e-02
 2.53506e+03  3.02195e+02 -5.44734e-02 -2.41036e-04  2.55194e+00  3.52227e-02
 2.53556e+03  3.03216e+02 -5.24754e-02 -4.49776e-04  2.54969e+00  3.52172e-02
 2.53606e+03  3.03415e+02 -3.67047e-02  1.02400e-04  2.54744e+00  3.52117e-02
 2.53656e+03  3.03814e+02 -4.16111e-02 -1.04639e-04  2.54520e+00  3.52062e-02
 2.53706e+03  3.04191e+02 -2.90114e-02  1.19844e-04  2.54295e+00  3.52007e-02
 2.53756e+03  3.04309e+02 -2.56711e-02  1.76609e-04  2.54071e+00  3.51952e-02
 2.53806e+03  3.04336e+02 -3.61952e-02 -8.41344e-06  2.53847e+00  3.51897e-02
 2.53856e+03  3.04567e+02 -3.90872e-02  9.61198e-06  2.53624e+00  3.51842e-02
 2.53906e+03  3.04740e+02 -3.86065e-02 -6.75782e-05  2.53400e+00  3.51787e-02
 2.53956e+03  3.04824e+02 -3.02331e-02 -5.31597e-06  2.53178e+00  3.51732e-02
 2.54006e+03  3.05327e+02 -3.34082e-02 -2.74566e-04  2.52955e+00  3.51677e-02
 2.54056e+03  3.05022e+02 -1.94545e-02  2.23830e-04  2.52732e+00  3.51622e-02
 2.54106e+03  3.04559e+02 -8.92423e-03  5.40483e-04  2.52510e+00  3.51567e-02
 2.54156e+03  3.04171e+02 -1.07600e-02  5.18999e-04  2.52288e+00  3.51512e-02
 2.54206e+03  3.03823e+02 -1.36513e-02  3.42728e-04  2.52066e+00  3.51457e-02
 2.54256e+03  3.02999e+02 -1.13526e-02  5.21971e-04  2.51844e+00  3.51402e-02
 2.54306e+03  3.02492e+02  6.94811e-03  6.68234e-04  2.51623e+00  3.51347e-02
 2.54356e+03  3.01761e+02  1.91173e-02  9.36301e-04  2.51402e+00  3.51292e-02
 2.54406e+03  3.01419e+02  2.57966e-02  8.79421e-04  2.51181e+00  3.51237e-02
 2.54456e+03  3.00751e+02  2.43329e-02  6.84128e-04  2.50960e+00  3.51182e-02
 2.54506e+03  3.00002e+02  2.10032e-02  6.54375e-04  2.50739e+00  3.51127e-02
 2.54556e+03  2.99304e+02  1.88830e-02  5.42231e-04  2.50519e+00  3.51072e-02
 2.54606e+03  2.98729e+02  1.46861e-02  5.15522e-04  2.50299e+00  3.51017e-02
 2.54656e+03  2.98295e+02  1.00244e-02  5.72245e-04  2.50079e+00  3.50962e-02
 2.54706e+03  2.98744e+02 -4.34781e-03  2.21555e-05  2.49860e+00  3.50907e-02
 2.54756e+03  2.98993e+02 -8.56324e-03  3.68994e-05  2.49641e+00  3.50852e-02
 2.54806e+03  2.99696e+02 -9.05927e-03  3.91588e-05  2.49422e+00  3.50797e-02
 2.54856e+03  2.99860e+02 -2.33202e-02  1.68654e-04  2.49203e+00  3.50742e-02
 2.54906e+03  3.00772e+02 -2.72507e-02  1.43572e-04  2.48985e+00  3.50687e-02
 2.54957e+03  3.01837e+02 -2.17163e-02  3.39635e-04  2.48767e+00  3.50632e-02
 2.55007e+03  3.02730e+02 -2.71037e-02  4.59729e-04  2.48549e+00  3.50577e-02
 2.55057e+03  3.03908e+02 -4.21263e-02  1.38730e-04  2.48331e+00  3.50522e-02
 2.55107e+03  3.04891e+02 -5.10857e-02  1.34858e-04  2.48113e+00  3.50467e-02
 2.55157e+03  3.05980e+02 -5.82949e-02  5.92067e-05  2.47895e+00  3.50412e-02
 2.55207e+03  3.07406e+02 -6.32662e-02 -1.06993e-04  2.47678e+00  3.50357e-02
 2.55257e+03  3.08306e+02 -5.31218e-02  1.90337e-04  2.47461e+00  3.50302e-02
 2.55307e+03  3.09062e+02 -4.96817e-02  3.37637e-04  2.47244e+00  3.50247e-02
 2.55357e+03  3.09085e+02 -4.72646e-02  4.46828e-04  2.47028e+00  3.50192e-02
 2.55407e+03  3.09371e+02 -5.59603e-02  1.08505e-04  2.46811e+00  3.50137e-02
 2.55457e+03  3.08844e+02 -4.01583e-02  5.61600e-04  2.46596e+00  3.50082e-02
 2.55507e+03  3.09233e+02 -3.17449e-02  3.04220e-04  2.46380e+00  3.50027e-02
 2.55557e+03  3.08542e+02 -3.25094e-02  3.11976e-04  2.46165e+00  3.49972e-02
 2.55607e+03  3.08385e+02 -3.60652e-02 -2.73923e-05  2.45949e+00  3.49918e-02
 2.55657e+03  3.07412e+02 -3.20055e-02  2.00819e-04  2.45734e+00  3.49863e-02
 2.55707e+03  3.07028e+02 -3.26384e-02 -3.74596e-05  2.45519e+00  3.49808e-02
 2.55757e+03  3.06802e+02 -2.07056e-02 -1.11625e-05  2.45305e+00  3.49753e-02
 2.55807e+03  3.06071e+02 -2.07426e-02 -7.91433e-06  2.45090e+00  3.49698e-02
 2.55857e+03  3.04964e+02 -1.93191e-02  2.46057e-04  2.44876e+00  3.49643e-02
 2.55907e+03  3.04239e+02 -2.34936e-02  1.50717e-04  2.44662e+00  3.49588e-02
 2.55957e+03  3.03664e+02 -2.46304e-02  1.31110e-04  2.44449e+00  3.49533e-02
 2.56007e+03  3.03063e+02 -2.05090e-02  2.17977e-04  2.44235e+00  3.49478e-02
 2.56057e+03  3.02445e+02 -1.37521e-02  3.52964e-04  2.44022e+00  3.49423e-02
 2.56107e+03  3.02143e+02 -6.91430e-03  2.92400e-04  2.43809e+00  3.49368e-02
 2.56157e+03  3.01525e+02 -1.00944e-02  2.56968e-04  2.43596e+00  3.49313e-02
 2.56207e+03  3.01429e+02 -2.99076e-03  7.34842e-05  2.43383e+00  3.49258e-02
 2.56257e+03  3.00814e+02  2.51013e-03  1.79458e-04  2.43171e+00  3.49203e-02
 2.56307e+03  2.99988e+02  2.02341e-02  5.79823e-04  2.42959e+00  3.49147e-02
 2.56357e+03  2.99347e+02  2.06129e-02  3.06314e-04  2.42747e+00  3.49092e-02
 2.56407e+03  2.98488e+02  1.76761e-03  3.38423e-05  2.42535e+00  3.49037e-02
 2.56457e+03  2.97571e+02  1.04783e-02  2.23468e-04  2.42324e+00  3.48982e-02
 2.56507e+03  2.97063e+02  1.29194e-02  1.67206e-04  2.42113e+00  3.48927e-02
 2.56557e+03  2.96171e+02  2.88954e-02  5.66721e-04  2.41902e+00  3.48872e-02
 2.56607e+03  2.95455e+02  1.60125e-02  4.41312e-04  2.41691e+00  3.48817e-02
 2.56657e+03  2.95066e+02  1.26562e-02  3.22799e-04  2.41481e+00  3.48762e-02
 2.56707e+03  2.95514e+02 -5.88298e-03 -1.42975e-04  2.41271e+00  3.48707e-02
 2.56757e+03  2.95259e+02 -1.06720e-02 -2.74163e-05  2.41061e+00  3.48652e-02
 2.56807e+03  2.95437e+02 -9.84387e-03  1.04225e-04  2.40851e+00  3.48597e-02
 2.56857e+03  2.95575e+02 -2.03231e-02  1.13163e-04  2.40641e+00  3.48542e-02
 2.56907e+03  2.95909e+02 -2.74799e-02  1.07044e-04  2.40432e+00  3.48487e-02
 2.56957e+03  2.96554e+02 -3.46576e-02 -6.62151e-05  2.40223e+00  3.48432e-02
 2.57007e+03  2.97094e+02 -2.79648e-02  1.19107e-04  2.40014e+00  3.48377e-02
 2.57057e+03  2.97660e+02 -3.39617e-02  1.67383e-04  2.39805e+00  3.48322e-02
 2.57107e+03  2.97883e+02 -4.33808e-02  5.15711e-05  2.39596e+00  3.48267e-02
 2.57157e+03  2.98614e+02 -5.22972e-02 -2.18755e-04  2.39388e+00  3.48212e-02
 2.57207e+03  2.98589e+02 -4.14696e-02 -5.61116e-05  2.39180e+00  3.48157e-02
 2.57257e+03  2.98916e+02 -2.47416e-02  1.24006e-04  2.38972e+00  3.48102e-02
 2.57307e+03  2.98639e+02 -3.44106e-02 -1.70933e-04  2.38764e+00  3.48047e-02
 2.57357e+03  2.98350e+02 -3.12674e-02 -1.52130e-04  2.38557e+00  3.47992e-02
 2.57407e+03  2.97244e+02 -3.35308e-02 -2.51557e-05  2.38350e+00  3.47937e-02
 2.57457e+03  2.96828e+02 -3.33185e-02 -1.04937e-04  2.38143e+00  3.47882e-02
 2.57507e+03  2.96040e+02 -2.69438e-02 -1.61925e-05  2.37936e+00  3.47827e-02
 2.57557e+03  2.95686e+02 -2.39988e-02 -5.46600e-06  2.37729e+00  3.47772e-02
 2.57607e+03  2.95263e+02 -1.92414e-02 -1.23127e-04  2.37523e+00  3.47717e-02
 2.57657e+03  2.94893e+02 -1.33325e-02  1.05116e-04  2.37317e+00  3.47662e-02
 2.57707e+03  2.95096e+02 -1.31216e-02 -1.15971e-04  2.37112e+00  3.47607e-02
 2.57757e+03  2.94806e+02 -1.29813e-02  3.52700e-05  2.36906e+00  3.47552e-02
 2.57807e+03  2.94621e+02 -1.16588e-02  1.98119e-05  2.36700e+00  3.47497e-02
 2.57857e+03  2.94430e+02 -1.34445e-02  1.73355e-05  2.36495e+00  3.47442e-02
 2.57907e+03  2.93947e+02 -1.23709e-02  2.05544e-04  2.36290e+00  3.47387e-02
 2.57957e+03  2.94037e+02 -2.53782e-02 -1.99161e-04  2.36085e+00  3.47332e-02
 2.58007e+03  2.93644e+02 -1.49246e-02  1.85295e-04  2.35880e+00  3.47277e-02
 2.58057e+03  2.94216e+02 -1.18032e-02 -5.06182e-05  2.35676e+00  3.47222e-02
 2.58107e+03  2.94323e+02 -4.26697e-03  1.64129e-05  2.35471e+00  3.47167e-02
 2.58157e+03  2.94491e+02 -2.17290e-02 -1.77147e-04  2.35268e+00  3.47112e-02
 2.58207e+03  2.95195e+02 -3.21322e-02 -4.60880e-04  2.35064e+00  3.47057e-02
 2.58257e+03  2.95933e+02 -3.64322e-02 -2.30697e-04  2.34861e+00  3.47002e-02
 2.58307e+03  2.97149e+02 -4.67569e-02 -4.86808e-04  2.34657e+00  3.46947e-02
 2.58357e+03  2.98207e+02 -3.44179e-02 -1.52012e-04  2.34454e+00  3.46892e-02
 2.58407e+03  2.99350e+02 -4.41675e-02 -3.30453e-04  2.34251e+00  3.46837e-02
 2.58457e+03  3.00741e+02 -4.27873e-02 -1.55732e-04  2.34049e+00  3.46782e-02
 2.58507e+03  3.01817e+02 -5.92246e-02 -2.87836e-04  2.33846e+00  3.46727e-02
 2.58557e+03  3.03049e+02 -6.18979e-02 -4.63199e-04  2.33644e+00  3.46672e-02
 2.58607e+03  3.03535e+02 -5.38258e-02  6.65878e-05  2.33442e+00  3.46617e-02
 2.58657e+03  3.03986e+02 -5.43351e-02  1.59209e-04  2.33241e+00  3.46562e-02
 2.58707e+03  3.04677e+02 -4.91304e-02  1.68641e-04  2.33039e+00  3.46507e-02
 2.58757e+03  3.04528e+02 -5.31828e-02  6.88100e-05  2.32838e+00  3.46452e-02
 2.58807e+03  3.04391e+02 -4.49301e-02  2.09028e-04  2.32637e+00  3.46397e-02
 2.58857e+03  3.04194e+02 -2.89707e-02  4.79183e-04  2.32436e+00  3.46342e-02
 2.58907e+03  3.03805e+02 -3.06070e-02  1.45871e-04  2.32235e+00  3.46287e-02
 2.58957e+03  3.03327e+02 -1.33299e-02  1.93478e-04  2.32035e+00  3.46232e-02
 2.59007e+03  3.02200e+02  7.60648e-03  7.17165e-04  2.31834e+00  3.46178e-02
 2.59057e+03  3.01477e+02 -9.42834e-03  1.98866e-04  2.31634e+00  3.46123e-02
 2.59107e+03  3.00188e+02 -2.74369e-03  2.94141e-04  2.31434e+00  3.46068e-02
 2.59157e+03  2.98736e+02  5.49278e-03  2.82217e-04  2.31235e+00  3.46013e-02
 2.59208e+03  2.97099e+02  1.72671e-02  3.58066e-04  2.31035e+00  3.45958e-02
 2.59258e+03  2.95446e+02  2.27448e-02  2.65022e-04  2.30836e+00  3.45903e-02
 2.59308e+03  2.93797e+02  2.30173e-02  2.97280e-04  2.30637e+00  3.45848e-02
 2.59358e+03  2.92107e+02  3.98437e-02  4.69689e-04  2.30438e+00  3.45793e-02
 2.59408e+03  2.90315e+02  5.51640e-02  7.16656e-04  2.30239e+00  3.45738e-02
 2.59458e+03  2.88610e+02  4.57247e-02  4.21242e-04  2.30041e+00  3.45683e-02
 2.59508e+03  2.86865e+02  5.01232e-02  4.53401e-04  2.29843e+00  3.45628e-02
 2.59558e+03  2.85037e+02  4.28021e-02  5.18131e-04  2.29645e+00  3.45573e-02
 2.59608e+03  2.84206e+02  2.95084e-02  1.56819e-04  2.29447e+00  3.45518e-02
 2.59658e+03  2.83231e+02  2.49244e-02  9.19419e-05  2.29250e+00  3.45463e-02
 2.59708e+03  2.82379e+02  3.08504e-02  2.07745e-04  2.29053e+00  3.45408e-02
 2.59758e+03  2.81838e+02  2.93431e-02  1.68974e-04  2.28856e+00  3.45353e-02
 2.59808e+03  2.81738e+02  1.54781e-02 -2.49670e-04  2.28659e+00  3.45298e-02
 2.59858e+03  2.81554e+02  2.27146e-02 -4.09192e-05  2.28462e+00  3.45243e-02
 2.59908e+03  2.80886e+02  3.42792e-02  5.20086e-04  2.28266e+00  3.45188e-02
 2.59958e+03  2.81533e+02  1.36592e-02 -8.71127e-05  2.28069e+00  3.45133e-02
 2.60008e+03  2.81519e+02  2.31637e-02  4.73352e-04  2.27873e+00  3.45078e-02
 2.60058e+03  2.81708e+02  4.57476e-03  1.77785e-04  2.27677e+00  3.45023e-02
 2.60108e+03  2.82479e+02  6.74706e-04  3.15020e-04  2.27481e+00  3.44972e-02
 2.60158e+03  2.83774e+02 -1.02151e-03  2.66608e-04  2.27288e+00  3.44947e-02
 2.60208e+03  2.84848e+02 -1.57848e-02  5.02908e-05  2.27094e+00  3.44921e-02
 2.60258e+03  2.85891e+02 -2.05085e-02  2.09713e-04  2.26900e+00  3.44891e-02
 2.60308e+03  2.87550e+02 -1.49471e-02  2.17366e-04  2.26706e+00  3.44861e-02
 2.60358e+03  2.88817e+02 -1.90563e-02  2.50088e-04  2.26513e+00  3.44831e-02
 2.60408e+03  2.89918e+02 -1.18998e-02  4.77544e-04  2.26320e+00  3.44801e-02
 2.60458e+03  2.91512e+02 -3.44206e-03  5.00446e-04  2.26127e+00  3.44771e-02
 2.60508e+03  2.92299e+02  4.07949e-03  7.53953e-04  2.25935e+00  3.44741e-02
 2.60558e+03  2.93453e+02  4.56237e-03  5.43875e-04  2.25742e+00  3.44711e-02
 2.60608e+03  2.93702e+02  1.42465e-02  7.90612e-04  2.25550e+00  3.44681e-02
 2.60658e+03  2.94054e+02  1.36141e-02  8.49336e-04  2.25358e+00  3.44651e-02
 2.60708e+03  2.94273e+02  2.29524e-02  8.97856e-04  2.25166e+00  3.44621e-02
 2.60758e+03  2.94191e+02  3.06614e-02  9.47122e-04  2.24974e+00  3.44591e-02
 2.60808e+03  2.94228e+02  3.86445e-02  6.94343e-04  2.24783e+00  3.44561e-02
 2.60858e+03  2.93451e+02  6.49230e-02  1.21636e-03  2.24591e+00  3.44531e-02
 2.60908e+03  2.92822e+02  7.23720e-02  1.15056e-03  2.24400e+00  3.44501e-02
 2.60958e+03  2.91965e+02  8.28563e-02  1.19066e-03  2.24209e+00  3.44471e-02
 2.61008e+03  2.90744e+02  9.67381e-02  1.24605e-03  2.24019e+00  3.44441e-02
 2.61058e+03  2.89583e+02  9.99934e-02  1.17395e-03  2.23828e+00  3.44411e-02
 2.61108e+03  2.88447e+02  9.54192e-02  8.13860e-04  2.23638e+00  3.44381e-02
 2.61158e+03  2.86640e+02  9.46050e-02  9.90441e-04  2.23448e+00  3.44351e-02
 2.61208e+03  2.85401e+02  9.32725e-02  8.12850e-04  2.23258e+00  3.44321e-02
 2.61258e+03  2.83815e+02  9.75932e-02  9.41585e-04  2.23068e+00  3.44291e-02
 2.61308e+03  2.82467e+02  1.05301e-01  1.15742e-03  2.22878e+00  3.44261e-02
 2.61358e+03  2.81576e+02  1.06897e-01  1.02590e-03  2.22689e+00  3.44231e-02
 2.61408e+03  2.80783e+02  1.07077e-01  8.82437e-04  2.22500e+00  3.44201e-02
 2.61458e+03  2.79603e+02  1.08108e-01  1.12117e-03  2.22311e+00  3.44172e-02
 2.61508e+03  2.79045e+02  1.01152e-01  8.99846e-04  2.22123e+00  3.44142e-02
 2.61558e+03  2.78382e+02  9.59197e-02  8.73472e-04  2.21934e+00  3.44112e-02
 2.61608e+03  2.77581e+02  8.73732e-02  9.74982e-04  2.21746e+00  3.44082e-02
 2.61658e+03  2.77146e+02  7.19629e-02  8.31626e-04  2.21558e+00  3.44052e-02
 2.61708e+03  2.77133e+02  6.47459e-02  7.06553e-04  2.21370e+00  3.44022e-02
 2.61758e+03  2.76920e+02  7.44102e-02  1.01171e-03  2.21182e+00  3.43992e-02
 2.61808e+03  2.77091e+02  9.15973e-02  1.48725e-03  2.20995e+00  3.43962e-02
 2.61858e+03  2.77199e+02  8.99746e-02  1.50472e-03  2.20807e+00  3.43932e-02
 2.61908e+03  2.77859e+02  7.26437e-02  8.36096e-04  2.20620e+00  3.43902e-02
 2.61958e+03  2.77972e+02  6.33561e-02  7.29717e-04  2.20432e+00  3.43872e-02
 2.62008e+03  2.78336e+02  5.59410e-02  6.81655e-04  2.20246e+00  3.43842e-02
 2.62058e+03  2.78744e+02  6.13056e-02  7.92650e-04  2.20059e+00  3.43812e-02
 2.62108e+03  2.79236e+02  5.81721e-02  7.47205e-04  2.19872e+00  3.43782e-02
 2.62158e+03  2.79222e+02  5.39832e-02  8.70011e-04  2.19686e+00  3.43752e-02
 2.62208e+03  2.79402e+02  4.00006e-02  8.10356e-04  2.19501e+00  3.43722e-02
 2.62258e+03  2.80009e+02  2.51235e-02  5.75285e-04  2.19315e+00  3.43692e-02
 2.62308e+03  2.80903e+02  2.72092e-02  5.19304e-04  2.19129e+00  3.43662e-02
 2.62358e+03  2.81519e+02  4.17074e-02  8.51896e-04  2.18944e+00  3.43632e-02
 2.62408e+03  2.82084e+02  4.50169e-02  9.22967e-04  2.18758e+00  3.43602e-02
 2.62458e+03  2.82352e+02  5.05470e-02  9.03697e-04  2.18573e+00  3.43572e-02
 2.62508e+03  2.82067e+02  5.01974e-02  1.09449e-03  2.18388e+00  3.43542e-02
 2.62558e+03  2.82007e+02  5.18039e-02  9.46903e-04  2.18203e+00  3.43512e-02
 2.62608e+03  2.81544e+02  4.53208e-02  6.19719e-04  2.18018e+00  3.43482e-02
 2.62658e+03  2.80676e+02  5.52658e-02  8.26029e-04  2.17834e+00  3.43452e-02
 2.62708e+03  2.79598e+02  6.67829e-02  9.16352e-04  2.17650e+00  3.43422e-02
 2.62758e+03  2.78696e+02  6.70904e-02  7.22748e-04  2.17467e+00  3.43392e-02
 2.62808e+03  2.77564e+02  7.76902e-02  6.32410e-04  2.17283e+00  3.43362e-02
 2.62858e+03  2.76088e+02  9.42824e-02  8.95904e-04  2.17100e+00  3.43332e-02
 2.62908e+03  2.74564e+02  9.55212e-02  7.98535e-04  2.16916e+00  3.43302e-02
 2.62958e+03  2.73298e+02  1.02366e-01  7.36631e-04  2.16733e+00  3.43272e-02
 2.63008e+03  2.71873e+02  1.12760e-01  7.76118e-04  2.16550e+00  3.43242e-02
 2.63058e+03  2.70485e+02  1.19996e-01  8.95588e-04  2.16368e+00  3.43212e-02
 2.63108e+03  2.69120e+02  1.18185e-01  8.10877e-04  2.16185e+00  3.43182e-02
 2.63158e+03  2.67348e+02  1.08607e-01  8.39956e-04  2.16003e+00  3.43152e-02
 2.63208e+03  2.65903e+02  9.53003e-02  7.78964e-04  2.15821e+00  3.43122e-02
 2.63258e+03  2.65034e+02  7.97299e-02  5.34615e-04  2.15639e+00  3.43092e-02
 2.63308e+03  2.64473e+02  8.95811e-02  6.35773e-04  2.15457e+00  3.43062e-02
 2.63358e+03  2.64118e+02  9.43641e-02  7.09196e-04  2.15275e+00  3.43032e-02
 2.63409e+03  2.63646e+02  8.37619e-02  4.54208e-04  2.15093e+00  3.43002e-02
 2.63459e+03  2.63132e+02  8.31314e-02  5.42400e-04  2.14912e+00  3.42972e-02
 2.63509e+03  2.62667e+02  7.78670e-02  4.75952e-04  2.14731e+00  3.42942e-02
 2.63559e+03  2.62066e+02  7.51097e-02  5.96509e-04  2.14550e+00  3.42912e-02
 2.63609e+03  2.61911e+02  6.27599e-02  4.51790e-04  2.14369e+00  3.42882e-02
 2.63659e+03  2.61986e+02  5.33047e-02  2.99180e-04  2.14189e+00  3.42852e-02
 2.63709e+03  2.62135e+02  4.81284e-02  3.60755e-04  2.14008e+00  3.42822e-02
 2.63759e+03  2.62530e+02  4.40573e-02  2.99631e-04  2.13828e+00  3.42792e-02
 2.63809e+03  2.62930e+02  4.37923e-02  4.39321e-04  2.13648e+00  3.42762e-02
 2.63859e+03  2.63680e+02  3.42658e-02  2.77023e-04  2.13469e+00  3.42732e-02
 2.63909e+03  2.64170e+02  2.68006e-02  1.58244e-04  2.13289e+00  3.42702e-02
